epoch,time,train_loss,train_acc,val_loss,val_acc
1,145.7126226425171,0.3824391768442537,0.8328307329225121,0.27558938413858414,0.8877818563188253
2,129.08006954193115,0.159066776164406,0.9383768191949653,0.2940359042957425,0.8940744625065548
3,127.9614462852478,0.07659272991011706,0.9708928805559197,0.31073972933615246,0.8982695332983744
4,126.70100951194763,0.03649781922839979,0.9892487216467811,0.3573584954875211,0.9008914525432616
5,125.03946423530579,0.032924757092591045,0.9889864953454831,0.3423793117205302,0.9087572102779234
6,124.78064584732056,0.024081993906049516,0.9926576635636555,0.36047464137276014,0.9066596748820136
7,125.17644333839417,0.0239649961939253,0.9930510030156025,0.4298078843702873,0.9045621394861039
8,125.78990364074707,0.032032582502876446,0.9901665137013242,0.517448163156708,0.8961719979024646
9,127.08289861679077,0.023568447299713705,0.9917398715091124,0.5694202112033964,0.9008914525432616
10,127.75208020210266,0.01672379935399442,0.9944932476727416,0.5048959188473722,0.903513371788149
