epoch,time,train_loss,train_acc,val_loss,val_acc
1,135.71575331687927,0.3831262146765717,0.8226039071718894,0.2696542034546534,0.8799160985841636
2,123.56942629814148,0.16059620223284765,0.9391634980988594,0.2479641747971376,0.902464604090194
3,123.2470452785492,0.06514271134393734,0.9774485380883703,0.2943571870525678,0.9071840587309911
4,126.44846677780151,0.038795916497060504,0.987675363838993,0.3623096704405422,0.8872574724698479
5,124.54609179496765,0.03028199643385694,0.9917398715091124,0.4355332888973256,0.8993183009963294
6,123.25778937339783,0.03782088901795482,0.987413137537695,0.34480603560805323,0.9066596748820136
7,124.37347102165222,0.030774750163248706,0.9904287400026223,0.3514941748231649,0.9124278972207656
8,124.7427282333374,0.010379317981007346,0.9969843975350727,0.47665610508993267,0.9098059779758784
9,125.75539326667786,0.014705061257396002,0.9955421528779337,0.4472293945106988,0.9087572102779234
10,125.23691415786743,0.01910417371674998,0.9937065687688476,0.5072866626394291,0.9092815941269009
