epoch,time,train_loss,train_acc,val_loss,val_acc
1,129.02816581726074,0.4629401232906964,0.7777632096499278,0.372472399721543,0.844257996853697
2,126.83651804924011,0.35597517793398026,0.8455487085354662,0.36052808885773024,0.8358678552700577
3,127.42804431915283,0.33093065665606175,0.8553821948341419,0.34076811000704765,0.8531725222863136
4,126.80330300331116,0.30017885176083037,0.8726891307198112,0.3387125367919604,0.8563188253801783
5,125.92960524559021,0.28285666636218587,0.8800314671561558,0.3508132040500641,0.8526481384373361
6,125.82835650444031,0.26760338128361244,0.8865871246886062,0.3667392375568549,0.8369166229680126
7,126.35144376754761,0.24608964270378256,0.895765045234037,0.33361603890856106,0.8605138961719979
8,126.23342180252075,0.23304272062733583,0.9024518159171365,0.3189324924101432,0.8620870477189303
9,126.33125019073486,0.21490374893324146,0.9129408679690573,0.3426150624950727,0.8495018353434715
10,125.8477623462677,0.2101806075191398,0.9147764520781434,0.3157175655166308,0.86418458311484
