epoch,time,train_loss,train_acc,val_loss,val_acc
1,86.40609931945801,0.5790832147878759,0.7307692307692307,0.552873682975769,0.7384615384615385
2,88.74460291862488,0.49589193743817944,0.7423076923076923,0.4898904383182526,0.7461538461538462
3,87.77622985839844,0.49692145165275126,0.7692307692307693,0.5108552321791648,0.7384615384615385
4,87.40275287628174,0.4616820321363561,0.7596153846153846,0.4632453113794327,0.7461538461538462
5,88.84663343429565,0.42295218741192536,0.801923076923077,0.46537981927394867,0.7307692307692307
6,88.06676626205444,0.3922356700195986,0.8423076923076923,0.4640327513217926,0.7461538461538462
7,89.1498019695282,0.35406580216744366,0.8538461538461538,0.45826727002859113,0.7615384615384615
8,87.6221296787262,0.3477313483462614,0.8461538461538461,0.48787732906639575,0.7538461538461538
9,84.2460777759552,0.30493807266740236,0.8807692307692307,0.4786141440272331,0.7307692307692307
10,83.36911034584045,0.3461118147653692,0.8634615384615385,0.5982639230787754,0.7307692307692307
11,85.23721313476562,0.3247468120911542,0.8596153846153847,0.4990603312849998,0.7230769230769231
12,82.96238422393799,0.2755674711045097,0.8961538461538462,0.5325765706598758,0.7230769230769231
13,83.83986830711365,0.24068574081448948,0.9307692307692308,0.534033601731062,0.7076923076923077
14,83.39467930793762,0.24430740230223713,0.9153846153846154,0.5394806362688541,0.7153846153846154
15,81.72384715080261,0.21558846840087106,0.9230769230769231,0.5682235576212407,0.6923076923076923
16,83.32050490379333,0.20907948823536143,0.9346153846153846,0.5787202227860689,0.7076923076923077
17,81.6809949874878,0.16927719948922887,0.95,0.6185600526630879,0.7230769230769231
18,81.8946430683136,0.18549870305201588,0.9403846153846154,0.6152694497257472,0.7153846153846154
19,83.45891499519348,0.1621617696741048,0.9615384615384616,0.6119134925305844,0.6923076923076923
20,81.55264782905579,0.1283159841071157,0.9673076923076923,0.6981209076941013,0.7
21,84.01714897155762,0.12075733502998072,0.9653846153846154,0.7213018923997879,0.7076923076923077
22,82.6098644733429,0.1158783313106088,0.9788461538461538,0.7153661614283919,0.7153846153846154
23,82.06285452842712,0.10049397542196162,0.9846153846153847,0.7494659619405866,0.7
24,81.85370802879333,0.09498886084731888,0.9846153846153847,0.6933551594614983,0.676923076923077
25,82.6580262184143,0.09771113218191792,0.9653846153846154,0.7261094568297267,0.7153846153846154
26,83.59498000144958,0.09679766415673144,0.9788461538461538,0.7919048940762877,0.7153846153846154
27,82.31419157981873,0.08902469627997454,0.9807692307692307,0.8134786757640541,0.7153846153846154
28,82.04612731933594,0.08167187387452406,0.9788461538461538,0.7692828081548214,0.6923076923076923
29,82.94303011894226,0.09107071270837504,0.9807692307692307,0.7937244765460492,0.676923076923077
30,82.69166541099548,0.09407377527917132,0.975,0.8023005915805698,0.6846153846153846
31,82.8866822719574,0.08200714879614465,0.9807692307692307,0.839805019274354,0.6923076923076923
32,82.48963475227356,0.059693263843655586,0.9865384615384616,0.8831686837598681,0.6923076923076923
33,82.31352972984314,0.05298824312494082,0.9942307692307693,0.891869994532317,0.676923076923077
34,83.63017129898071,0.06088016784804709,0.9865384615384616,0.9184062073007226,0.6846153846153846
35,82.9621365070343,0.06610204728648943,0.9807692307692307,0.9160049221944064,0.6846153846153846
36,83.388103723526,0.06469344243626385,0.9826923076923076,0.8731718556955457,0.6615384615384615
37,83.82101273536682,0.045714119230123126,0.9884615384615385,1.0011060007149353,0.6923076923076923
38,85.11266851425171,0.05398120857117807,0.9903846153846154,0.9872838362120092,0.7
39,82.88838386535645,0.04647946637123823,0.9923076923076923,1.0378893379122018,0.7
40,82.37171459197998,0.04791173492284382,0.9923076923076923,1.1101626784773544,0.7076923076923077
41,83.08469724655151,0.05486604385077953,0.9884615384615385,1.076617033360526,0.6923076923076923
42,83.27145099639893,0.04365527947597644,0.9923076923076923,1.0436096512712538,0.6923076923076923
43,83.45402908325195,0.04531699649113066,0.9846153846153847,1.0745585387572647,0.676923076923077
44,81.90430736541748,0.028161973582909387,0.9980769230769231,1.0491195988841355,0.6923076923076923
45,83.13988661766052,0.035455973490196115,0.9961538461538462,1.1193302548956126,0.6846153846153846
